Date,close,Close,Open,High,Low,Volume,OpenInt
11/3/2011,28.651,286.51,28.07,28.757,27.692,4262726,0
11/4/2011,29.044,290.44,28.284,29.044,27.871,5475341,0
11/7/2011,28.996,289.96,29.03,29.064,28.207,2607472,0
11/8/2011,29.304,293.04,29.166,29.338,28.688,4012116,0
11/9/2011,27.76,277.6,28.55,28.55,27.451,4425831,0
11/10/2011,27.897,278.97,28.24,28.447,27.726,2962736,0
11/11/2011,28.172,281.72,28.412,28.79,28.034,3785220,0
11/14/2011,27.966,279.66,27.932,28.172,27.795,1934479,0
11/15/2011,27.966,279.66,27.795,28.137,27.52,3501052,0
11/16/2011,27.52,275.2,27.692,28.137,27.52,2981427,0
11/17/2011,27.177,271.77,27.52,27.83,26.972,3758247,0
11/18/2011,27.039,270.39,27.245,27.52,26.935,2850348,0
11/21/2011,26.696,266.96,26.731,26.902,26.251,2989532,0
11/22/2011,26.319,263.19,26.696,26.972,26.251,3317346,0
11/23/2011,25.908,259.08,26.113,26.251,25.839,3321219,0
11/25/2011,25.975,259.75,25.908,26.594,25.908,1447353,0
11/28/2011,26.353,263.53,26.799,27.073,26.113,3794421,0
11/29/2011,26.113,261.13,26.456,26.491,26.045,3749696,0
11/30/2011,27.979,279.79,27.042,28.048,26.869,4724743,0
12/1/2011,28.104,281.04,27.83,28.24,27.417,2905029,0
12/2/2011,28.207,282.07,28.309,28.857,28.172,2978111,0
12/5/2011,28.688,286.88,28.651,28.757,28.274,3293593,0
12/6/2011,28.594,285.94,28.699,28.837,28.147,2285314,0
12/7/2011,28.699,286.99,28.32,28.837,27.94,2598726,0
12/8/2011,27.561,275.61,28.388,28.493,27.491,2686910,0
12/9/2011,28.009,280.09,27.802,28.113,27.629,2067968,0
12/12/2011,27.417,274.17,27.52,27.588,27.039,1721749,0
12/13/2011,27.177,271.77,27.554,28.001,26.935,3218131,0
12/14/2011,26.731,267.31,26.764,27.245,26.56,3160772,0
12/15/2011,27.177,271.77,27.073,27.417,26.935,2781473,0
12/16/2011,27.353,273.53,27.457,27.595,27.112,3160462,0
12/19/2011,26.491,264.91,27.348,27.417,26.353,2625085,0
12/20/2011,27.527,275.27,26.939,27.733,26.836,3812636,0
12/21/2011,27.663,276.63,27.491,27.836,27.043,2949487,0
12/22/2011,28.113,281.13,27.699,28.284,27.699,2992774,0
12/23/2011,28.458,284.58,28.078,28.458,27.974,3523101,0
12/27/2011,28.009,280.09,28.32,28.388,27.767,2470479,0
12/28/2011,27.249,272.49,27.905,28.147,27.147,1897216,0
12/29/2011,27.491,274.91,27.389,27.561,27.249,2482344,0
12/30/2011,27.457,274.57,27.423,27.663,27.182,2584737,0
1/3/2012,28.284,282.84,28.147,28.631,28.044,2996018,0
1/4/2012,28.113,281.13,28.216,28.32,27.699,2391440,0
1/5/2012,27.94,279.4,27.94,28.216,27.561,2249907,0
1/6/2012,27.94,279.4,28.113,28.25,27.836,1907357,0
1/9/2012,27.905,279.05,28.078,28.216,27.699,1768947,0
1/10/2012,27.974,279.74,28.044,28.147,27.595,2974990,0
1/11/2012,28.25,282.5,27.94,28.32,27.767,2420659,0
1/12/2012,28.044,280.44,28.388,28.423,27.974,2944915,0
1/13/2012,27.871,278.71,27.802,28.009,27.629,2227116,0
1/17/2012,27.871,278.71,28.113,28.182,27.802,2539455,0
1/18/2012,29.251,292.51,27.905,29.389,27.871,4680631,0
1/19/2012,30.044,300.44,29.457,30.458,29.389,3757134,0
1/20/2012,30.217,302.17,30.044,30.493,29.803,3625903,0
1/23/2012,30.113,301.13,30.147,30.493,29.803,2681843,0
1/24/2012,29.906,299.06,29.871,30.181,29.63,3311115,0
1/25/2012,26.939,269.39,29.803,29.906,26.147,15725965,0
1/26/2012,27.078,270.78,27.286,27.561,26.698,8522643,0
1/27/2012,27.182,271.82,26.905,27.319,26.766,5790281,0
1/30/2012,26.663,266.63,26.939,27.043,26.491,4867294,0
1/31/2012,26.731,267.31,26.835,26.904,25.967,7305003,0
2/1/2012,26.836,268.36,26.836,27.078,26.698,4382428,0
2/2/2012,26.871,268.71,26.939,27.112,26.802,4254393,0
2/3/2012,27.457,274.57,27.147,27.595,27.009,5944231,0
2/6/2012,27.389,273.89,27.353,27.629,27.043,5143314,0
2/7/2012,27.491,274.91,27.286,27.629,27.182,2316615,0
2/8/2012,27.629,276.29,27.457,27.699,27.249,3575759,0
2/9/2012,27.663,276.63,27.629,27.836,27.423,3587198,0
2/10/2012,27.319,273.19,27.353,27.491,27.215,2945760,0
2/13/2012,27.663,276.63,27.527,27.663,27.249,2794812,0
2/14/2012,28.871,288.71,27.527,28.94,27.527,7903195,0
2/15/2012,28.734,287.34,29.113,29.319,28.665,4547445,0
2/16/2012,28.906,289.06,28.699,28.94,28.423,2461305,0
2/17/2012,28.631,286.31,29.01,29.113,28.526,4544370,0
2/21/2012,28.182,281.82,28.768,28.802,28.078,3101489,0
2/22/2012,28.113,281.13,28.182,28.458,27.974,3029328,0
2/23/2012,28.768,287.68,28.216,28.94,27.974,2755701,0
2/24/2012,28.837,288.37,28.94,29.044,28.768,1616501,0
2/27/2012,28.871,288.71,28.631,29.078,28.353,1898781,0
2/28/2012,28.631,286.31,28.974,29.113,28.561,2375675,0
2/29/2012,28.38,283.8,28.729,29.043,28.347,2097849,0
3/1/2012,28.974,289.74,28.561,29.078,28.458,2742078,0
3/2/2012,28.534,285.34,28.949,29.088,28.325,2352646,0
3/5/2012,28.768,287.68,28.493,28.802,28.25,2305023,0
3/6/2012,27.806,278.06,28.394,28.534,27.701,3012066,0
3/7/2012,27.908,279.08,28.012,28.082,27.77,2153682,0
3/8/2012,28.464,284.64,28.187,28.499,28.012,1722067,0
3/9/2012,28.464,284.64,28.464,28.705,28.325,2020163,0
3/12/2012,28.561,285.61,28.493,28.631,28.284,2120586,0
3/13/2012,29.044,290.44,28.631,29.044,28.561,2307523,0
3/14/2012,29.181,291.81,28.906,29.492,28.871,4038102,0
3/15/2012,29.113,291.13,29.181,29.251,28.768,2247442,0
3/16/2012,28.705,287.05,28.881,29.088,28.359,6690455,0
3/19/2012,28.734,287.34,28.493,29.078,28.423,2489792,0
3/20/2012,28.464,284.64,28.569,28.638,28.291,2301463,0
3/21/2012,28.499,284.99,28.464,28.638,28.187,1620845,0
3/22/2012,28.325,283.25,28.325,28.569,28.082,2478188,0
3/23/2012,28.359,283.59,28.43,28.464,28.118,2136702,0
3/26/2012,28.915,289.15,28.603,28.985,28.359,3888804,0
3/27/2012,28.881,288.81,28.985,29.088,28.673,2186005,0
3/28/2012,28.603,286.03,28.777,28.949,28.291,2727166,0
3/29/2012,28.187,281.87,28.359,28.43,27.736,2647833,0
3/30/2012,28.012,280.12,28.291,28.359,27.77,2539225,0
4/2/2012,28.256,282.56,28.048,28.256,27.875,2348904,0
4/3/2012,27.944,279.44,28.256,28.43,27.736,2421948,0
4/4/2012,27.39,273.9,27.806,27.908,27.32,3427428,0
4/5/2012,27.249,272.49,27.215,27.459,27.147,2138971,0
4/9/2012,27.042,270.42,26.869,27.286,26.764,2497292,0
4/10/2012,26.8,268,26.938,27.147,26.731,4216228,0
4/11/2012,27.215,272.15,27.077,27.249,26.8,2523770,0
4/12/2012,27.597,275.97,27.286,27.701,27.077,3275298,0
4/13/2012,27.182,271.82,27.459,27.493,27.182,3599508,0
4/16/2012,27.354,273.54,27.32,27.529,27.182,2360370,0
4/17/2012,27.736,277.36,27.493,27.77,27.39,1922738,0
4/18/2012,27.597,275.97,27.529,27.77,27.425,2512585,0
4/19/2012,27.425,274.25,27.631,27.701,27.215,3306337,0
4/20/2012,27.286,272.86,27.529,27.701,27.182,3943261,0
4/23/2012,27.32,273.2,27.631,28.256,27.286,6740914,0
4/24/2012,27.459,274.59,28.012,28.012,27.425,4043345,0
4/25/2012,27.597,275.97,27.701,27.77,27.286,3331646,0
4/26/2012,27.425,274.25,27.631,27.701,27.182,4735465,0
4/27/2012,27.147,271.47,27.425,27.459,26.869,6617252,0
4/30/2012,26.974,269.74,27.042,27.249,26.904,2815645,0
5/1/2012,27.493,274.93,27.042,27.77,26.904,4359615,0
5/2/2012,27.147,271.47,27.493,27.493,26.904,2757714,0
5/3/2012,26.731,267.31,27.147,27.215,26.592,2663812,0
5/4/2012,26.418,264.18,26.592,26.626,26.037,3516984,0
5/7/2012,26.8,268,26.35,26.938,26.176,5146515,0
5/8/2012,26.626,266.26,26.488,26.731,26.35,3444757,0
5/9/2012,26.488,264.88,26.281,26.696,26.176,3556518,0
5/10/2012,26.488,264.88,26.66,26.66,26.314,3301487,0
5/11/2012,26.453,264.53,26.281,26.8,26.212,2376828,0
5/14/2012,26.66,266.6,26.245,26.8,26.212,3482135,0
5/15/2012,25.657,256.57,26.557,26.696,25.587,4327272,0
5/16/2012,24.927,249.27,25.725,26.072,24.754,5556515,0
5/17/2012,25.204,252.04,25.031,25.621,24.789,5846395,0
5/18/2012,24.789,247.89,25.308,25.378,24.65,4721876,0
5/21/2012,24.963,249.63,24.858,25.24,24.72,3612781,0
5/22/2012,24.927,249.27,25.066,25.137,24.72,3980646,0
5/23/2012,24.927,249.27,24.789,25.031,24.338,2789276,0
5/24/2012,24.061,240.61,24.858,25.066,24.026,5252415,0
5/25/2012,24.511,245.11,24.026,24.582,23.956,3384910,0
5/29/2012,25.344,253.44,24.754,25.482,24.72,4113713,0
5/30/2012,25.101,251.01,25.169,25.378,24.824,4207534,0
5/31/2012,25.031,250.31,25.066,25.24,24.615,4574678,0
6/1/2012,24.685,246.85,24.476,25.137,24.476,4280243,0
6/4/2012,24.582,245.82,24.685,24.893,24.338,2983610,0
6/5/2012,24.928,249.28,24.406,25.068,24.406,3187255,0
6/6/2012,25.8,258,24.964,25.836,24.858,2216776,0
6/7/2012,26.01,260.1,26.114,26.393,25.8,4915045,0
6/8/2012,26.742,267.42,25.836,26.847,25.836,4539702,0
6/11/2012,26.072,260.72,26.904,26.938,26.002,4126990,0
6/12/2012,26.245,262.45,26.106,26.453,25.934,4267193,0
6/13/2012,26.453,264.53,26.072,26.764,26.002,3673907,0
6/14/2012,26.418,264.18,26.453,26.835,26.245,3310716,0
6/15/2012,27.02,270.2,26.498,27.194,26.463,4964394,0
6/18/2012,26.731,267.31,26.8,27.042,26.626,2490955,0
6/19/2012,27.091,270.91,26.88,27.23,26.707,2411595,0
6/20/2012,27.091,270.91,27.02,27.126,26.672,2338430,0
6/21/2012,26.428,264.28,27.091,27.334,26.253,3077909,0
6/22/2012,27.091,270.91,26.498,27.23,26.393,4342210,0
6/25/2012,26.114,261.14,26.672,26.707,26.114,1958147,0
6/26/2012,26.323,263.23,26.184,26.498,26.01,2489687,0
6/27/2012,26.672,266.72,26.463,26.847,26.289,1717949,0
6/28/2012,26.951,269.51,26.532,26.986,26.253,2963554,0
6/29/2012,27.438,274.38,27.405,27.473,27.056,3198454,0
7/2/2012,27.438,274.38,27.509,27.509,27.056,2454387,0
7/3/2012,27.683,276.83,27.334,27.788,27.23,1307867,0
7/5/2012,27.334,273.34,26.636,27.544,26.532,2263038,0
7/6/2012,27.161,271.61,26.88,27.3,26.707,2881638,0
7/9/2012,26.742,267.42,27.056,27.3,26.463,2318635,0
7/10/2012,26.393,263.93,26.88,27.126,26.149,2299217,0
7/11/2012,26.567,265.67,26.428,26.775,26.184,2528079,0
7/12/2012,25.8,258,26.289,26.393,25.625,3497085,0
7/13/2012,25.347,253.47,25.172,25.906,24.999,4852562,0
7/16/2012,25.312,253.12,25.312,25.625,25.207,3241094,0
7/17/2012,25.243,252.43,25.382,25.451,24.789,2877720,0
7/18/2012,25.068,250.68,25.033,25.347,24.964,4763436,0
7/19/2012,25.068,250.68,25.207,25.555,24.964,5639929,0
7/20/2012,23.36,233.6,24.649,24.858,23.22,7074834,0
7/23/2012,23.464,234.64,23.081,23.569,22.871,4778530,0
7/24/2012,22.628,226.28,23.534,23.744,22.453,4746961,0
7/25/2012,22.245,222.45,22.662,22.802,22.175,4258169,0
7/26/2012,23.15,231.5,22.628,23.22,22.312,6197096,0
7/27/2012,23.848,238.48,23.326,24.091,23.186,4297987,0
7/30/2012,24.091,240.91,23.848,24.127,23.289,3114431,0
7/31/2012,24.161,241.61,24.197,24.301,23.952,3311640,0
8/1/2012,23.673,236.73,24.23,24.336,23.534,4012595,0
8/2/2012,23.186,231.86,23.464,23.604,22.733,3537541,0
8/3/2012,24.161,241.61,23.639,24.336,23.639,3166704,0
8/6/2012,24.336,243.36,24.267,24.581,24.057,2983291,0
8/7/2012,24.754,247.54,24.406,24.893,24.406,2517459,0
8/8/2012,24.858,248.58,24.72,25.033,24.649,2712084,0
8/9/2012,24.999,249.99,24.858,25.103,24.824,2790731,0
8/10/2012,25.033,250.33,24.893,25.068,24.72,2405099,0
8/13/2012,25.068,250.68,24.928,25.103,24.928,2598555,0
8/14/2012,25.033,250.33,25.172,25.243,24.893,2203153,0
8/15/2012,25.243,252.43,25.033,25.276,24.964,2273914,0
8/16/2012,25.592,255.92,25.243,25.661,25.138,2341770,0
8/17/2012,25.836,258.36,25.592,25.869,25.451,2673815,0
8/20/2012,25.869,258.69,25.73,26.079,25.416,2620021,0
8/21/2012,25.869,258.69,25.836,26.219,25.73,2228549,0
8/22/2012,25.416,254.16,25.836,25.836,25.347,2312075,0
8/23/2012,25.451,254.51,25.276,25.592,25.033,2392076,0
8/24/2012,25.73,257.3,25.451,25.94,25.207,2041695,0
8/27/2012,25.451,254.51,25.73,25.8,25.312,1637356,0
8/28/2012,25.73,257.3,25.312,25.869,25.276,2042232,0
8/29/2012,25.766,257.66,25.8,25.906,25.521,1742865,0
8/30/2012,25.555,255.55,25.555,25.8,25.451,1767823,0
8/31/2012,25.695,256.95,25.8,25.974,25.555,2781065,0
9/4/2012,25.312,253.12,25.73,25.73,25.138,2828476,0
9/5/2012,25.869,258.69,25.347,25.869,25.243,2216053,0
9/6/2012,26.775,267.75,26.01,26.775,25.836,3067540,0
9/7/2012,26.775,267.75,26.707,26.812,26.219,2443123,0
9/10/2012,26.01,260.1,26.847,26.847,26.01,4328651,0
9/11/2012,26.114,261.14,26.079,26.253,25.836,3555954,0
9/12/2012,26.707,267.07,26.253,26.847,26.253,2367317,0
9/13/2012,26.986,269.86,26.603,27.02,26.498,2888560,0
9/14/2012,27.405,274.05,27.056,27.405,26.951,2127924,0
9/17/2012,26.847,268.47,27.265,27.405,26.636,2115640,0
9/18/2012,26.498,264.98,26.742,26.847,26.323,2174965,0
9/19/2012,27.161,271.61,26.567,27.23,26.428,2508399,0
9/20/2012,27.194,271.94,27.02,27.23,26.532,2467486,0
9/21/2012,27.194,271.94,27.405,27.509,26.916,3670033,0
9/24/2012,26.916,269.16,27.056,27.161,26.812,1835364,0
9/25/2012,25.521,255.21,27.02,27.056,25.521,3862426,0
9/26/2012,25.424,254.24,25.565,25.601,24.653,3527284,0
9/27/2012,25.88,258.8,25.53,26.09,25.46,3286482,0
9/28/2012,25.74,257.4,25.706,25.916,25.389,4103090,0
10/1/2012,25.775,257.75,25.811,26.442,25.601,4192499,0
10/2/2012,25.775,257.75,25.916,25.916,25.46,3091377,0
10/3/2012,25.145,251.45,25.811,25.985,25.004,3588588,0
10/4/2012,25.53,255.3,25.284,25.775,24.899,2833782,0
10/5/2012,25.496,254.96,25.706,25.74,25.319,2293494,0
10/8/2012,25.424,254.24,25.389,25.496,25.145,1785750,0
10/9/2012,25.109,251.09,25.145,25.424,24.968,1814460,0
10/10/2012,24.794,247.94,25.039,25.179,24.513,2203365,0
10/11/2012,25.319,253.19,25.039,25.46,24.828,2625612,0
10/12/2012,24.828,248.28,25.319,25.46,24.689,2663736,0
10/15/2012,25.109,251.09,24.968,25.179,24.689,2066441,0
10/16/2012,25.916,259.16,25.214,25.916,24.968,2364456,0
10/17/2012,25.671,256.71,25.951,26.301,25.46,3635152,0
10/18/2012,25.811,258.11,25.671,25.985,25.601,2068984,0
10/19/2012,24.477,244.77,25.775,25.811,24.197,5335309,0
10/22/2012,24.653,246.53,24.653,24.724,24.162,4835971,0
10/23/2012,23.39,233.9,23.601,23.742,22.304,12331078,0
10/24/2012,22.725,227.25,23.251,23.321,22.478,6087993,0
10/25/2012,22.795,227.95,22.83,23.04,22.654,2818084,0
10/26/2012,22.758,227.58,22.478,23.04,22.478,2939820,0
10/31/2012,22.584,225.84,22.83,22.83,22.058,3531491,0
11/1/2012,23.321,233.21,22.689,23.46,22.584,3271124,0
11/2/2012,22.689,226.89,23.531,23.531,22.654,2967533,0
11/5/2012,23.11,231.1,22.584,23.181,22.374,2194299,0
11/6/2012,23.39,233.9,23.11,23.637,22.971,2234771,0
11/7/2012,22.304,223.04,23.144,23.215,22.234,4610109,0
11/8/2012,22.234,222.34,22.339,22.584,22.164,2816384,0
11/9/2012,22.234,222.34,22.374,22.515,22.058,2860329,0
11/12/2012,22.197,221.97,22.339,22.478,22.093,1744292,0
11/13/2012,22.515,225.15,22.269,22.865,22.197,3412202,0
11/14/2012,22.058,220.58,22.549,22.83,21.953,3405863,0
11/15/2012,22.024,220.24,22.128,22.339,21.777,2846369,0
11/16/2012,21.848,218.48,21.918,21.988,21.391,3592949,0
11/19/2012,22.515,225.15,22.197,22.549,22.164,2395016,0
11/20/2012,22.515,225.15,22.41,22.689,21.918,2296840,0
11/21/2012,22.654,226.54,22.619,22.725,22.444,1656979,0
11/23/2012,23.355,233.55,22.795,23.355,22.689,1047148,0
11/26/2012,23.076,230.76,23.251,23.251,22.899,2547944,0
11/27/2012,22.899,228.99,23.076,23.321,22.83,3239337,0
11/28/2012,23.39,233.9,22.725,23.427,22.725,2959888,0
11/29/2012,23.811,238.11,23.46,23.882,23.427,2613816,0
11/30/2012,23.882,238.82,23.882,24.022,23.531,3266569,0
12/3/2012,23.811,238.11,24.057,24.268,23.778,3430612,0
12/4/2012,24.477,244.77,23.847,24.513,23.847,2748203,0
12/5/2012,24.444,244.44,24.407,24.828,24.372,3683939,0
12/6/2012,24.618,246.18,24.407,24.689,24.232,2905703,0
12/7/2012,24.864,248.64,24.689,24.899,24.583,2239700,0
12/10/2012,24.653,246.53,24.724,24.934,24.618,2703689,0
12/11/2012,24.968,249.68,24.828,25.039,24.794,2466179,0
12/12/2012,24.828,248.28,25.109,25.284,24.724,3196095,0
12/13/2012,24.689,246.89,24.828,25.145,24.548,2450911,0
12/14/2012,24.444,244.44,24.618,24.689,24.338,2870099,0
12/17/2012,24.338,243.38,24.513,24.653,24.162,3345165,0
12/18/2012,24.968,249.68,24.372,25.039,24.372,4299470,0
12/19/2012,24.759,247.59,25.074,25.214,24.653,2402206,0
12/20/2012,25.004,250.04,24.724,25.109,24.477,1645914,0
12/21/2012,24.724,247.24,24.653,24.724,24.197,5810236,0
12/24/2012,24.477,244.77,24.583,24.724,24.372,896995,0
12/26/2012,24.197,241.97,24.444,24.968,24.127,2019485,0
12/27/2012,23.959,239.59,24.276,24.313,23.394,2794161,0
12/28/2012,23.607,236.07,23.677,23.854,23.535,2298431,0
12/31/2012,24.065,240.65,23.501,24.135,23.359,2415741,0
1/2/2013,25.371,253.71,24.666,25.371,24.594,3714657,0
1/3/2013,25.371,253.71,25.441,25.688,25.124,2533803,0
1/4/2013,25.089,250.89,25.441,25.476,24.911,2460403,0
1/7/2013,25.512,255.12,24.877,25.617,24.877,2877160,0
1/8/2013,25.476,254.76,25.371,25.617,25.089,2541845,0
1/9/2013,25.476,254.76,25.582,25.864,25.266,2036753,0
1/10/2013,25.723,257.23,25.617,25.794,25.3,2613014,0
1/11/2013,25.617,256.17,25.864,25.864,25.335,2525194,0
1/14/2013,26.112,261.12,25.653,26.359,25.582,3518625,0
1/15/2013,26.183,261.83,25.936,26.218,25.582,2153814,0
1/16/2013,26.747,267.47,26.042,27.028,25.936,3265053,0
1/17/2013,26.747,267.47,26.818,26.923,26.607,2098719,0
1/18/2013,26.959,269.59,26.818,27.028,26.534,2638128,0
1/22/2013,26.57,265.7,26.854,26.994,26.394,3813001,0
1/23/2013,26.747,267.47,26.534,26.854,26.394,3016895,0
1/24/2013,27.346,273.46,27.205,28.335,26.854,9578891,0
1/25/2013,27.982,279.82,27.594,28.23,27.523,4964089,0
1/28/2013,29.04,290.4,28.23,29.323,28.088,7384385,0
1/29/2013,28.722,287.22,28.828,28.934,28.122,3422520,0
1/30/2013,28.794,287.94,28.794,29.006,28.651,2677506,0
1/31/2013,28.263,282.63,28.759,28.969,28.122,13723211,0
2/1/2013,28.3,283,28.582,28.651,28.23,2823224,0
2/4/2013,28.016,280.16,28.194,28.405,28.016,2752116,0
2/5/2013,28.3,283,28.158,28.405,28.088,2717277,0
2/6/2013,28.194,281.94,28.158,28.335,28.054,2520705,0
2/7/2013,28.194,281.94,28.23,28.335,27.806,1891797,0
2/8/2013,28.088,280.88,28.3,28.335,27.982,1929622,0
2/11/2013,28.194,281.94,28.158,28.23,28.054,1672468,0
2/12/2013,28.088,280.88,28.263,28.335,28.054,2140816,0
2/13/2013,28.23,282.3,28.194,28.335,28.016,3245984,0
2/14/2013,28.335,283.35,28.088,28.44,28.054,1807949,0
2/15/2013,28.122,281.22,28.3,28.335,28.054,1727777,0
2/19/2013,28.23,282.3,28.23,28.405,28.158,2010671,0
2/20/2013,27.735,277.35,28.3,28.546,27.7,2409414,0
2/21/2013,27.664,276.64,27.841,27.946,27.346,3282896,0
2/22/2013,28.651,286.51,27.841,28.688,27.806,4328618,0
2/25/2013,27.841,278.41,28.759,28.794,27.806,3228419,0
2/26/2013,28.3,283,27.911,28.51,27.664,3098991,0
2/27/2013,28.863,288.63,28.3,28.934,28.23,2462963,0
2/28/2013,28.618,286.18,28.934,29.04,28.618,2468046,0
3/1/2013,28.759,287.59,28.476,28.934,28.335,2013250,0
3/4/2013,28.863,288.63,28.651,28.863,28.263,2269966,0
3/5/2013,29.006,290.06,28.969,29.252,28.863,2289769,0
3/6/2013,30.029,300.29,29.217,30.029,29.04,3889305,0
3/7/2013,30.241,302.41,30.134,30.275,29.818,2520741,0
3/8/2013,30.734,307.34,30.629,30.875,30.275,3846731,0
3/11/2013,30.558,305.58,30.593,30.629,30.275,2079870,0
3/12/2013,30.31,303.1,30.452,30.523,30.099,2551982,0
3/13/2013,30.31,303.1,30.346,30.452,30.205,1370174,0
3/14/2013,30.664,306.64,30.346,30.946,30.099,2967305,0
3/15/2013,30.734,307.34,30.558,30.912,30.346,3603603,0
3/18/2013,30.558,305.58,30.415,30.804,30.383,2057194,0
3/19/2013,30.415,304.15,30.699,30.77,30.205,2380721,0
3/20/2013,30.912,309.12,30.452,30.912,30.415,1835297,0
3/21/2013,30.17,301.7,30.558,30.804,30.099,2113305,0
3/22/2013,30.346,303.46,30.346,30.383,29.993,1715414,0
3/25/2013,30.029,300.29,30.523,30.664,30.029,1906610,0
3/26/2013,30.481,304.81,30.339,30.588,30.127,2027550,0
3/27/2013,30.339,303.39,30.268,30.517,30.233,1291146,0
3/28/2013,30.552,305.52,30.375,30.624,30.197,1728624,0
4/1/2013,30.552,305.52,30.624,30.837,30.446,1480744,0
4/2/2013,31.44,314.4,30.659,31.44,30.481,2836312,0
4/3/2013,30.409,304.09,31.476,31.511,30.233,3406354,0
4/4/2013,30.766,307.66,30.481,31.014,30.375,2150280,0
4/5/2013,30.659,306.59,30.375,30.837,30.162,2237439,0
4/8/2013,30.694,306.94,30.624,30.766,30.339,2023125,0
4/9/2013,31.192,311.92,30.837,31.333,30.588,1690564,0
4/10/2013,31.832,318.32,31.228,31.902,31.228,2279466,0
4/11/2013,32.933,329.33,31.974,33.324,31.902,5880409,0
4/12/2013,32.186,321.86,32.791,32.861,31.938,2591514,0
4/15/2013,31.654,316.54,32.151,32.223,31.583,2374873,0
4/16/2013,32.223,322.23,31.974,32.613,31.796,2645780,0
4/17/2013,31.689,316.89,31.974,32.01,31.37,2571825,0
4/18/2013,30.659,306.59,31.726,31.796,30.446,3080815,0
4/19/2013,30.055,300.55,30.731,30.766,29.877,3802477,0
4/22/2013,30.552,305.52,30.446,31.085,29.877,4338751,0
4/23/2013,29.984,299.84,30.552,30.731,28.811,5817262,0
4/24/2013,29.734,297.34,30.019,30.233,29.451,4828635,0
4/25/2013,30.233,302.33,30.127,30.517,29.664,4276795,0
4/26/2013,29.771,297.71,30.197,30.233,29.734,2236782,0
4/29/2013,30.019,300.19,29.842,30.127,29.664,1560067,0
4/30/2013,30.481,304.81,30.055,30.481,29.877,2691795,0
5/1/2013,29.593,295.93,30.339,30.375,29.344,3441380,0
5/2/2013,29.877,298.77,29.629,29.984,29.487,1154214,0
5/3/2013,30.339,303.39,29.842,30.409,29.806,1485813,0
5/6/2013,31.12,311.2,30.409,31.12,30.197,3584697,0
5/7/2013,31.157,311.57,31.192,31.405,30.731,2023329,0
5/8/2013,31.263,312.63,31.085,31.511,31.014,1880202,0
5/9/2013,31.974,319.74,31.299,32.151,31.299,3401641,0
5/10/2013,31.974,319.74,32.044,32.293,31.868,2396183,0
